A2W_APB_ID 0x00613277
SH_ARG 0x7e202004:RW
SH_ARG_ARGUMENT_BITS 31:0
SH_ARG_ARGUMENT_CLR 0x00000000
SH_ARG_ARGUMENT_LSB 0
SH_ARG_ARGUMENT_MSB 31
SH_ARG_ARGUMENT_SET 0xffffffff
SH_ARG_MASK 0xffffffff
SH_ARG_RESET 0000000000
SH_ARG_WIDTH 32
SH_BASE 0x7e202000
SH_CDIV 0x7e20200c:RW
SH_CDIV_CLOCKDIV_BITS 10:0
SH_CDIV_CLOCKDIV_CLR 0xfffff800
SH_CDIV_CLOCKDIV_LSB 0
SH_CDIV_CLOCKDIV_MSB 10
SH_CDIV_CLOCKDIV_SET 0x000007ff
SH_CDIV_MASK 0x000007ff
SH_CDIV_RESET 0x000001fb
SH_CDIV_WIDTH 11
SH_CMD 0x7e202000:RW
SH_CMD_BUSY_CMD_BITS 11:11
SH_CMD_BUSY_CMD_CLR 0xfffff7ff
SH_CMD_BUSY_CMD_LSB 11
SH_CMD_BUSY_CMD_MSB 11
SH_CMD_BUSY_CMD_SET 0x00000800
SH_CMD_COMMAND_BITS 5:0
SH_CMD_COMMAND_CLR 0xffffffc0
SH_CMD_COMMAND_LSB 0
SH_CMD_COMMAND_MSB 5
SH_CMD_COMMAND_SET 0x0000003f
SH_CMD_FAIL_FLAG_BITS 14:14
SH_CMD_FAIL_FLAG_CLR 0xffffbfff
SH_CMD_FAIL_FLAG_LSB 14
SH_CMD_FAIL_FLAG_MSB 14
SH_CMD_FAIL_FLAG_SET 0x00004000
SH_CMD_LONG_RESPONSE_BITS 9:9
SH_CMD_LONG_RESPONSE_CLR 0xfffffdff
SH_CMD_LONG_RESPONSE_LSB 9
SH_CMD_LONG_RESPONSE_MSB 9
SH_CMD_LONG_RESPONSE_SET 0x00000200
SH_CMD_MASK 0x0000cfff
SH_CMD_NEW_FLAG_BITS 15:15
SH_CMD_NEW_FLAG_CLR 0xffff7fff
SH_CMD_NEW_FLAG_LSB 15
SH_CMD_NEW_FLAG_MSB 15
SH_CMD_NEW_FLAG_SET 0x00008000
SH_CMD_NO_RESPONSE_BITS 10:10
SH_CMD_NO_RESPONSE_CLR 0xfffffbff
SH_CMD_NO_RESPONSE_LSB 10
SH_CMD_NO_RESPONSE_MSB 10
SH_CMD_NO_RESPONSE_SET 0x00000400
SH_CMD_READ_CMD_BITS 6:6
SH_CMD_READ_CMD_CLR 0xffffffbf
SH_CMD_READ_CMD_LSB 6
SH_CMD_READ_CMD_MSB 6
SH_CMD_READ_CMD_SET 0x00000040
SH_CMD_RESET 0000000000
SH_CMD_WIDTH 16
SH_CMD_WRITE_CMD_BITS 8:7
SH_CMD_WRITE_CMD_CLR 0xfffffe7f
SH_CMD_WRITE_CMD_LSB 7
SH_CMD_WRITE_CMD_MSB 8
SH_CMD_WRITE_CMD_SET 0x00000180
SH_DATA 0x7e202040:RW
SH_DATA_DATA_BITS 31:0
SH_DATA_DATA_CLR 0x00000000
SH_DATA_DATA_LSB 0
SH_DATA_DATA_MSB 31
SH_DATA_DATA_SET 0xffffffff
SH_DATA_MASK 0xffffffff
SH_DATA_WIDTH 32
SH_EDM 0x7e202034:RW
SH_EDM_FIFO_COUNT_BITS 8:4
SH_EDM_FIFO_COUNT_CLR 0xfffffe0f
SH_EDM_FIFO_COUNT_LSB 4
SH_EDM_FIFO_COUNT_MSB 8
SH_EDM_FIFO_COUNT_SET 0x000001f0
SH_EDM_MASK 0x0007ffff
SH_EDM_READ_THRESHOLD_BITS 18:14
SH_EDM_READ_THRESHOLD_CLR 0xfff83fff
SH_EDM_READ_THRESHOLD_LSB 14
SH_EDM_READ_THRESHOLD_MSB 18
SH_EDM_READ_THRESHOLD_SET 0x0007c000
SH_EDM_STATE_MACHINE_BITS 3:0
SH_EDM_STATE_MACHINE_CLR 0xfffffff0
SH_EDM_STATE_MACHINE_LSB 0
SH_EDM_STATE_MACHINE_MSB 3
SH_EDM_STATE_MACHINE_SET 0x0000000f
SH_EDM_WIDTH 19
SH_EDM_WRITE_THRESHOLD_BITS 13:9
SH_EDM_WRITE_THRESHOLD_CLR 0xffffc1ff
SH_EDM_WRITE_THRESHOLD_LSB 9
SH_EDM_WRITE_THRESHOLD_MSB 13
SH_EDM_WRITE_THRESHOLD_SET 0x00003e00
SH_HBCT 0x7e20203c:RW
SH_HBCT_BYTECOUNT_BITS 31:0
SH_HBCT_BYTECOUNT_CLR 0x00000000
SH_HBCT_BYTECOUNT_LSB 0
SH_HBCT_BYTECOUNT_MSB 31
SH_HBCT_BYTECOUNT_SET 0xffffffff
SH_HBCT_MASK 0xffffffff
SH_HBCT_RESET 0x00000400
SH_HBCT_WIDTH 32
SH_HBLC 0x7e202050:RW
SH_HBLC_BLOCKCOUNT_BITS 8:0
SH_HBLC_BLOCKCOUNT_CLR 0xfffffe00
SH_HBLC_BLOCKCOUNT_LSB 0
SH_HBLC_BLOCKCOUNT_MSB 8
SH_HBLC_BLOCKCOUNT_SET 0x000001ff
SH_HBLC_MASK 0x0000ffff
SH_HBLC_RESET 0000000000
SH_HBLC_WIDTH 16
SH_HCFG 0x7e202038:RW
SH_HCFG_BLOCK_IRPT_EN_BITS 8:8
SH_HCFG_BLOCK_IRPT_EN_CLR 0xfffffeff
SH_HCFG_BLOCK_IRPT_EN_LSB 8
SH_HCFG_BLOCK_IRPT_EN_MSB 8
SH_HCFG_BLOCK_IRPT_EN_SET 0x00000100
SH_HCFG_BUSY_IRPT_EN_BITS 10:10
SH_HCFG_BUSY_IRPT_EN_CLR 0xfffffbff
SH_HCFG_BUSY_IRPT_EN_LSB 10
SH_HCFG_BUSY_IRPT_EN_MSB 10
SH_HCFG_BUSY_IRPT_EN_SET 0x00000400
SH_HCFG_DATA_IRPT_EN_BITS 4:4
SH_HCFG_DATA_IRPT_EN_CLR 0xffffffef
SH_HCFG_DATA_IRPT_EN_LSB 4
SH_HCFG_DATA_IRPT_EN_MSB 4
SH_HCFG_DATA_IRPT_EN_SET 0x00000010
SH_HCFG_MASK 0x0000073f
SH_HCFG_REL_CMD_LINE_BITS 0:0
SH_HCFG_REL_CMD_LINE_CLR 0xfffffffe
SH_HCFG_REL_CMD_LINE_LSB 0
SH_HCFG_REL_CMD_LINE_MSB 0
SH_HCFG_REL_CMD_LINE_SET 0x00000001
SH_HCFG_RESET 0000000000
SH_HCFG_SDIO_IRPT_EN_BITS 5:5
SH_HCFG_SDIO_IRPT_EN_CLR 0xffffffdf
SH_HCFG_SDIO_IRPT_EN_LSB 5
SH_HCFG_SDIO_IRPT_EN_MSB 5
SH_HCFG_SDIO_IRPT_EN_SET 0x00000020
SH_HCFG_SLOW_CARD_BITS 3:3
SH_HCFG_SLOW_CARD_CLR 0xfffffff7
SH_HCFG_SLOW_CARD_LSB 3
SH_HCFG_SLOW_CARD_MSB 3
SH_HCFG_SLOW_CARD_SET 0x00000008
SH_HCFG_WIDE_EXT_BUS_BITS 2:2
SH_HCFG_WIDE_EXT_BUS_CLR 0xfffffffb
SH_HCFG_WIDE_EXT_BUS_LSB 2
SH_HCFG_WIDE_EXT_BUS_MSB 2
SH_HCFG_WIDE_EXT_BUS_SET 0x00000004
SH_HCFG_WIDE_INT_BUS_BITS 1:1
SH_HCFG_WIDE_INT_BUS_CLR 0xfffffffd
SH_HCFG_WIDE_INT_BUS_LSB 1
SH_HCFG_WIDE_INT_BUS_MSB 1
SH_HCFG_WIDE_INT_BUS_SET 0x00000002
SH_HCFG_WIDTH 11
SH_HSTS 0x7e202020:RW
SH_HSTS_BLOCK_IRPT_BITS 9:9
SH_HSTS_BLOCK_IRPT_CLR 0xfffffdff
SH_HSTS_BLOCK_IRPT_LSB 9
SH_HSTS_BLOCK_IRPT_MSB 9
SH_HSTS_BLOCK_IRPT_SET 0x00000200
SH_HSTS_BUSY_IRPT_BITS 10:10
SH_HSTS_BUSY_IRPT_CLR 0xfffffbff
SH_HSTS_BUSY_IRPT_LSB 10
SH_HSTS_BUSY_IRPT_MSB 10
SH_HSTS_BUSY_IRPT_SET 0x00000400
SH_HSTS_CMD_TIME_OUT_BITS 6:6
SH_HSTS_CMD_TIME_OUT_CLR 0xffffffbf
SH_HSTS_CMD_TIME_OUT_LSB 6
SH_HSTS_CMD_TIME_OUT_MSB 6
SH_HSTS_CMD_TIME_OUT_SET 0x00000040
SH_HSTS_CRC16_ERROR_BITS 5:5
SH_HSTS_CRC16_ERROR_CLR 0xffffffdf
SH_HSTS_CRC16_ERROR_LSB 5
SH_HSTS_CRC16_ERROR_MSB 5
SH_HSTS_CRC16_ERROR_SET 0x00000020
SH_HSTS_CRC7_ERROR_BITS 4:4
SH_HSTS_CRC7_ERROR_CLR 0xffffffef
SH_HSTS_CRC7_ERROR_LSB 4
SH_HSTS_CRC7_ERROR_MSB 4
SH_HSTS_CRC7_ERROR_SET 0x00000010
SH_HSTS_DATA_FLAG_BITS 0:0
SH_HSTS_DATA_FLAG_CLR 0xfffffffe
SH_HSTS_DATA_FLAG_LSB 0
SH_HSTS_DATA_FLAG_MSB 0
SH_HSTS_DATA_FLAG_SET 0x00000001
SH_HSTS_FIFO_ERROR_BITS 3:3
SH_HSTS_FIFO_ERROR_CLR 0xfffffff7
SH_HSTS_FIFO_ERROR_LSB 3
SH_HSTS_FIFO_ERROR_MSB 3
SH_HSTS_FIFO_ERROR_SET 0x00000008
SH_HSTS_MASK 0x000007f9
SH_HSTS_RESET 0000000000
SH_HSTS_REW_TIME_OUT_BITS 7:7
SH_HSTS_REW_TIME_OUT_CLR 0xffffff7f
SH_HSTS_REW_TIME_OUT_LSB 7
SH_HSTS_REW_TIME_OUT_MSB 7
SH_HSTS_REW_TIME_OUT_SET 0x00000080
SH_HSTS_SDIO_IRPT_BITS 8:8
SH_HSTS_SDIO_IRPT_CLR 0xfffffeff
SH_HSTS_SDIO_IRPT_LSB 8
SH_HSTS_SDIO_IRPT_MSB 8
SH_HSTS_SDIO_IRPT_SET 0x00000100
SH_HSTS_WIDTH 11
SH_RSP0 0x7e202010:RO
SH_RSP0_CARD_STATUS_BITS 31:0
SH_RSP0_CARD_STATUS_CLR 0x00000000
SH_RSP0_CARD_STATUS_LSB 0
SH_RSP0_CARD_STATUS_MSB 31
SH_RSP0_CARD_STATUS_SET 0xffffffff
SH_RSP0_MASK 0xffffffff
SH_RSP0_WIDTH 32
SH_RSP1 0x7e202014:RO
SH_RSP1_CID_CSD_BITS 31:0
SH_RSP1_CID_CSD_CLR 0x00000000
SH_RSP1_CID_CSD_LSB 0
SH_RSP1_CID_CSD_MSB 31
SH_RSP1_CID_CSD_SET 0xffffffff
SH_RSP1_MASK 0xffffffff
SH_RSP1_RESET 0000000000
SH_RSP1_WIDTH 32
SH_RSP2 0x7e202018:RO
SH_RSP2_CID_CSD_BITS 31:0
SH_RSP2_CID_CSD_CLR 0x00000000
SH_RSP2_CID_CSD_LSB 0
SH_RSP2_CID_CSD_MSB 31
SH_RSP2_CID_CSD_SET 0xffffffff
SH_RSP2_MASK 0xffffffff
SH_RSP2_RESET 0000000000
SH_RSP2_WIDTH 32
SH_RSP3 0x7e20201c:RO
SH_RSP3_CID_CSD_BITS 31:0
SH_RSP3_CID_CSD_CLR 0x00000000
SH_RSP3_CID_CSD_LSB 0
SH_RSP3_CID_CSD_MSB 31
SH_RSP3_CID_CSD_SET 0xffffffff
SH_RSP3_MASK 0xffffffff
SH_RSP3_RESET 0000000000
SH_RSP3_WIDTH 32
SH_TOUT 0x7e202008:RW
SH_TOUT_MASK 0xffffffff
SH_TOUT_RESET 0x00a00000
SH_TOUT_TIME_OUT_BITS 31:0
SH_TOUT_TIME_OUT_CLR 0x00000000
SH_TOUT_TIME_OUT_LSB 0
SH_TOUT_TIME_OUT_MSB 31
SH_TOUT_TIME_OUT_SET 0xffffffff
SH_TOUT_WIDTH 32
SH_VDD 0x7e202030:RW
SH_VDD_MASK 0x00000001
SH_VDD_POWER_ON_BITS 0:0
SH_VDD_POWER_ON_CLR 0xfffffffe
SH_VDD_POWER_ON_LSB 0
SH_VDD_POWER_ON_MSB 0
SH_VDD_POWER_ON_SET 0x00000001
SH_VDD_RESET 0000000000
SH_VDD_WIDTH 1
SLIM_APB_ID 0x736c696d
SLIM_BASE 0x7e210000
SLIM_CON 0x7e210000:RW
SLIM_CON2 0x7e210004:RW
SLIM_CON2_MASK 0xff008001
SLIM_CON2_RESET 0000000000
SLIM_CON2_WIDTH 32
SLIM_CON_MASK 0xfffff0ff
SLIM_CON_RESET 0x000000c1
SLIM_CON_WIDTH 32
SLIM_CRX_DMA SLIM_CRX_DMA
SLIM_CTX_DMA SLIM_CTX_DMA
SLIM_DCC0_CON 0x7e210208:RW
SLIM_DCC0_CON_MASK 0xffff0070
SLIM_DCC0_CON_RESET 0000000000
SLIM_DCC0_CON_WIDTH 32
SLIM_DCC0_PA0 0x7e210200:RW
SLIM_DCC0_PA0_MASK 0x00ffff1f
SLIM_DCC0_PA0_RESET 0000000000
SLIM_DCC0_PA0_WIDTH 24
SLIM_DCC0_PA1 0x7e210204:RW
SLIM_DCC0_PA1_MASK 0x00ffff3f
SLIM_DCC0_PA1_RESET 0000000000
SLIM_DCC0_PA1_WIDTH 24
SLIM_DCC0_PROT 0x7e210210:RW
SLIM_DCC0_PROT_MASK 0xc001ffff
SLIM_DCC0_PROT_RESET 0x000093a0
SLIM_DCC0_PROT_WIDTH 32
SLIM_DCC0_STAT 0x7e21020c:RW
SLIM_DCC0_STAT_MASK 0xc0ff00c7
SLIM_DCC0_STAT_RESET 0000000000
SLIM_DCC0_STAT_WIDTH 32
SLIM_DCC1_CON 0x7e210228:RW
SLIM_DCC1_CON_MASK 0xffff0070
SLIM_DCC1_CON_RESET 0000000000
SLIM_DCC1_CON_WIDTH 32
SLIM_DCC1_PA0 0x7e210220:RW
SLIM_DCC1_PA0_MASK 0x00ffff1f
SLIM_DCC1_PA0_RESET 0000000000
SLIM_DCC1_PA0_WIDTH 24
SLIM_DCC1_PA1 0x7e210224:RW
SLIM_DCC1_PA1_MASK 0x00ffff3f
SLIM_DCC1_PA1_RESET 0000000000
SLIM_DCC1_PA1_WIDTH 24
SLIM_DCC1_PROT 0x7e210230:RW
SLIM_DCC1_PROT_MASK 0xc001ffff
SLIM_DCC1_PROT_RESET 0x000093a0
SLIM_DCC1_PROT_WIDTH 32
SLIM_DCC1_STAT 0x7e21022c:RW
SLIM_DCC1_STAT_MASK 0xc0ff00c7
SLIM_DCC1_STAT_RESET 0000000000
SLIM_DCC1_STAT_WIDTH 32
SLIM_DCC2_CON 0x7e210248:RW
SLIM_DCC2_CON_MASK 0xffff0070
SLIM_DCC2_CON_RESET 0000000000
SLIM_DCC2_CON_WIDTH 32
SLIM_DCC2_PA0 0x7e210240:RW
SLIM_DCC2_PA0_MASK 0x00ffff1f
SLIM_DCC2_PA0_RESET 0000000000
SLIM_DCC2_PA0_WIDTH 24
SLIM_DCC2_PA1 0x7e210244:RW
SLIM_DCC2_PA1_MASK 0x00ffff3f
SLIM_DCC2_PA1_RESET 0000000000
SLIM_DCC2_PA1_WIDTH 24
SLIM_DCC2_PROT 0x7e210250:RW
SLIM_DCC2_PROT_MASK 0xc001ffff
SLIM_DCC2_PROT_RESET 0x000093a0
SLIM_DCC2_PROT_WIDTH 32
SLIM_DCC2_STAT 0x7e21024c:RW
SLIM_DCC2_STAT_MASK 0xc0ff00c7
SLIM_DCC2_STAT_RESET 0000000000
SLIM_DCC2_STAT_WIDTH 32
SLIM_DCC3_CON 0x7e210268:RW
SLIM_DCC3_CON_MASK 0xffff0070
SLIM_DCC3_CON_RESET 0000000000
SLIM_DCC3_CON_WIDTH 32
SLIM_DCC3_PA0 0x7e210260:RW
SLIM_DCC3_PA0_MASK 0x00ffff1f
SLIM_DCC3_PA0_RESET 0000000000
SLIM_DCC3_PA0_WIDTH 24
SLIM_DCC3_PA1 0x7e210264:RW
SLIM_DCC3_PA1_MASK 0x00ffff3f
SLIM_DCC3_PA1_RESET 0000000000
SLIM_DCC3_PA1_WIDTH 24
SLIM_DCC3_PROT 0x7e210270:RW
SLIM_DCC3_PROT_MASK 0xc001ffff
SLIM_DCC3_PROT_RESET 0x000093a0
SLIM_DCC3_PROT_WIDTH 32
SLIM_DCC3_STAT 0x7e21026c:RW
SLIM_DCC3_STAT_MASK 0xc0ff00c7
SLIM_DCC3_STAT_RESET 0000000000
SLIM_DCC3_STAT_WIDTH 32
SLIM_DCC4_CON 0x7e210288:RW
SLIM_DCC4_CON_MASK 0xffff0070
SLIM_DCC4_CON_RESET 0000000000
SLIM_DCC4_CON_WIDTH 32
SLIM_DCC4_PA0 0x7e210280:RW
SLIM_DCC4_PA0_MASK 0x00ffff1f
SLIM_DCC4_PA0_RESET 0000000000
SLIM_DCC4_PA0_WIDTH 24
SLIM_DCC4_PA1 0x7e210284:RW
SLIM_DCC4_PA1_MASK 0x00ffff3f
SLIM_DCC4_PA1_RESET 0000000000
SLIM_DCC4_PA1_WIDTH 24
SLIM_DCC4_PROT 0x7e210290:RW
SLIM_DCC4_PROT_MASK 0xc001ffff
SLIM_DCC4_PROT_RESET 0x000093a0
SLIM_DCC4_PROT_WIDTH 32
SLIM_DCC4_STAT 0x7e21028c:RW
SLIM_DCC4_STAT_MASK 0xc0ff00c7
SLIM_DCC4_STAT_RESET 0000000000
SLIM_DCC4_STAT_WIDTH 32
SLIM_DCC5_CON 0x7e2102a8:RW
SLIM_DCC5_CON_MASK 0xffff0070
SLIM_DCC5_CON_RESET 0000000000
SLIM_DCC5_CON_WIDTH 32
SLIM_DCC5_PA0 0x7e2102a0:RW
SLIM_DCC5_PA0_MASK 0x00ffff1f
SLIM_DCC5_PA0_RESET 0000000000
SLIM_DCC5_PA0_WIDTH 24
SLIM_DCC5_PA1 0x7e2102a4:RW
SLIM_DCC5_PA1_MASK 0x00ffff3f
SLIM_DCC5_PA1_RESET 0000000000
SLIM_DCC5_PA1_WIDTH 24
SLIM_DCC5_PROT 0x7e2102b0:RW
SLIM_DCC5_PROT_MASK 0xc001ffff
SLIM_DCC5_PROT_RESET 0x000093a0
SLIM_DCC5_PROT_WIDTH 32
SLIM_DCC5_STAT 0x7e2102ac:RW
SLIM_DCC5_STAT_MASK 0xc0ff00c7
SLIM_DCC5_STAT_RESET 0000000000
SLIM_DCC5_STAT_WIDTH 32
SLIM_DCC6_CON 0x7e2102c8:RW
SLIM_DCC6_CON_MASK 0xffff0070
SLIM_DCC6_CON_RESET 0000000000
SLIM_DCC6_CON_WIDTH 32
SLIM_DCC6_PA0 0x7e2102c0:RW
SLIM_DCC6_PA0_MASK 0x00ffff1f
SLIM_DCC6_PA0_RESET 0000000000
SLIM_DCC6_PA0_WIDTH 24
SLIM_DCC6_PA1 0x7e2102c4:RW
SLIM_DCC6_PA1_MASK 0x00ffff3f
SLIM_DCC6_PA1_RESET 0000000000
SLIM_DCC6_PA1_WIDTH 24
SLIM_DCC6_PROT 0x7e2102d0:RW
SLIM_DCC6_PROT_MASK 0xc001ffff
SLIM_DCC6_PROT_RESET 0x000093a0
SLIM_DCC6_PROT_WIDTH 32
SLIM_DCC6_STAT 0x7e2102cc:RW
SLIM_DCC6_STAT_MASK 0xc0ff00c7
SLIM_DCC6_STAT_RESET 0000000000
SLIM_DCC6_STAT_WIDTH 32
SLIM_DCC7_CON 0x7e2102e8:RW
SLIM_DCC7_CON_MASK 0xffff0070
SLIM_DCC7_CON_RESET 0000000000
SLIM_DCC7_CON_WIDTH 32
SLIM_DCC7_PA0 0x7e2102e0:RW
SLIM_DCC7_PA0_MASK 0x00ffff1f
SLIM_DCC7_PA0_RESET 0000000000
SLIM_DCC7_PA0_WIDTH 24
SLIM_DCC7_PA1 0x7e2102e4:RW
SLIM_DCC7_PA1_MASK 0x00ffff3f
SLIM_DCC7_PA1_RESET 0000000000
SLIM_DCC7_PA1_WIDTH 24
SLIM_DCC7_PROT 0x7e2102f0:RW
SLIM_DCC7_PROT_MASK 0xc001ffff
SLIM_DCC7_PROT_RESET 0x000093a0
SLIM_DCC7_PROT_WIDTH 32
SLIM_DCC7_STAT 0x7e2102ec:RW
SLIM_DCC7_STAT_MASK 0xc0ff00c7
SLIM_DCC7_STAT_RESET 0000000000
SLIM_DCC7_STAT_WIDTH 32
SLIM_DCC8_CON 0x7e210308:RW
SLIM_DCC8_CON_MASK 0xffff0070
SLIM_DCC8_CON_RESET 0000000000
SLIM_DCC8_CON_WIDTH 32
SLIM_DCC8_PA0 0x7e210300:RW
SLIM_DCC8_PA0_MASK 0x00ffff1f
SLIM_DCC8_PA0_RESET 0000000000
SLIM_DCC8_PA0_WIDTH 24
SLIM_DCC8_PA1 0x7e210304:RW
SLIM_DCC8_PA1_MASK 0x00ffff3f
SLIM_DCC8_PA1_RESET 0000000000
SLIM_DCC8_PA1_WIDTH 24
SLIM_DCC8_PROT 0x7e210310:RW
SLIM_DCC8_PROT_MASK 0xc001ffff
SLIM_DCC8_PROT_RESET 0x000093a0
SLIM_DCC8_PROT_WIDTH 32
SLIM_DCC8_STAT 0x7e21030c:RW
SLIM_DCC8_STAT_MASK 0xc0ff00c7
SLIM_DCC8_STAT_RESET 0000000000
SLIM_DCC8_STAT_WIDTH 32
SLIM_DCC9_CON 0x7e210328:RW
SLIM_DCC9_CON_MASK 0xffff0070
SLIM_DCC9_CON_RESET 0000000000
SLIM_DCC9_CON_WIDTH 32
SLIM_DCC9_PA0 0x7e210320:RW
SLIM_DCC9_PA0_MASK 0x00ffff1f
SLIM_DCC9_PA0_RESET 0000000000
SLIM_DCC9_PA0_WIDTH 24
SLIM_DCC9_PA1 0x7e210324:RW
SLIM_DCC9_PA1_MASK 0x00ffff3f
SLIM_DCC9_PA1_RESET 0000000000
SLIM_DCC9_PA1_WIDTH 24
SLIM_DCC9_PROT 0x7e210330:RW
SLIM_DCC9_PROT_MASK 0xc001ffff
SLIM_DCC9_PROT_RESET 0x000093a0
SLIM_DCC9_PROT_WIDTH 32
SLIM_DCC9_STAT 0x7e21032c:RW
SLIM_DCC9_STAT_MASK 0xc0ff00c7
SLIM_DCC9_STAT_RESET 0000000000
SLIM_DCC9_STAT_WIDTH 32
SLIM_DMA_DC0 0x7e210030:RW
SLIM_DMA_DC0_MASK 0xffffffff
SLIM_DMA_DC0_RESET 0000000000
SLIM_DMA_DC0_WIDTH 32
SLIM_DMA_DC1 0x7e210034:RW
SLIM_DMA_DC1_MASK 0xffffffff
SLIM_DMA_DC1_RESET 0000000000
SLIM_DMA_DC1_WIDTH 32
SLIM_DMA_DC2 0x7e210038:RW
SLIM_DMA_DC2_MASK 0xffffffff
SLIM_DMA_DC2_RESET 0000000000
SLIM_DMA_DC2_WIDTH 32
SLIM_DMA_DC3 0x7e21003c:RW
SLIM_DMA_DC3_MASK 0xffffffff
SLIM_DMA_DC3_RESET 0000000000
SLIM_DMA_DC3_WIDTH 32
SLIM_DMA_DC4 0x7e210040:RW
SLIM_DMA_DC4_MASK 0xffffffff
SLIM_DMA_DC4_RESET 0000000000
SLIM_DMA_DC4_WIDTH 32
SLIM_DMA_DC5 0x7e210044:RW
SLIM_DMA_DC5_MASK 0xffffffff
SLIM_DMA_DC5_RESET 0000000000
SLIM_DMA_DC5_WIDTH 32
SLIM_DMA_DC6 0x7e210048:RW
SLIM_DMA_DC6_MASK 0xffffffff
SLIM_DMA_DC6_RESET 0000000000
SLIM_DMA_DC6_WIDTH 32
SLIM_DMA_DC7 0x7e21004c:RW
SLIM_DMA_DC7_MASK 0xffffffff
SLIM_DMA_DC7_RESET 0000000000
SLIM_DMA_DC7_WIDTH 32
SLIM_DMA_DC8 0x7e210050:RW
SLIM_DMA_DC8_MASK 0xffffffff
SLIM_DMA_DC8_RESET 0000000000
SLIM_DMA_DC8_WIDTH 32
SLIM_DMA_DC9 0x7e210054:RW
SLIM_DMA_DC9_MASK 0xffffffff
SLIM_DMA_DC9_RESET 0000000000
SLIM_DMA_DC9_WIDTH 32
SLIM_DMA_DC_CON 0x7e210084:RW
SLIM_DMA_DC_CON_MASK 0x000fffff
SLIM_DMA_DC_CON_RESET 0000000000
SLIM_DMA_DC_CON_WIDTH 20
SLIM_DMA_DC_STAT_0 0x7e21008c:RW
SLIM_DMA_DC_STAT_0_MASK 0xffffffff
SLIM_DMA_DC_STAT_0_RESET 0000000000
SLIM_DMA_DC_STAT_0_WIDTH 32
SLIM_DMA_DC_STAT_1 0x7e210090:RW
SLIM_DMA_DC_STAT_1_MASK 0x000f000f
SLIM_DMA_DC_STAT_1_RESET 0000000000
SLIM_DMA_DC_STAT_1_WIDTH 20
SLIM_DMA_MC_CON 0x7e210080:RW
SLIM_DMA_MC_CON_MASK 0x00000003
SLIM_DMA_MC_CON_RESET 0000000000
SLIM_DMA_MC_CON_WIDTH 2
SLIM_DMA_MC_RX 0x7e210020:RW
SLIM_DMA_MC_RX_MASK 0xffffffff
SLIM_DMA_MC_RX_RESET 0000000000
SLIM_DMA_MC_RX_WIDTH 32
SLIM_DMA_MC_STAT 0x7e210088:RW
SLIM_DMA_MC_STAT_MASK 0x0000000f
SLIM_DMA_MC_STAT_RESET 0000000000
SLIM_DMA_MC_STAT_WIDTH 4
SLIM_DMA_MC_TX 0x7e210024:RW
SLIM_DMA_MC_TX_MASK 0xffffffff
SLIM_DMA_MC_TX_RESET 0000000000
SLIM_DMA_MC_TX_WIDTH 32
SLIM_DRX_DMA SLIM_DRX_DMA
SLIM_DTX_DMA SLIM_DTX_DMA
SLIM_EA0 0x7e210010:RW
SLIM_EA0_MASK 0xffff00ff
SLIM_EA0_RESET 0000000000
SLIM_EA0_WIDTH 32
SLIM_EA1 0x7e210014:RW
SLIM_EA1_MASK 0x8000ffff
SLIM_EA1_RESET 0000000000
SLIM_EA1_WIDTH 32
SLIM_FS 0x7e21000c:RW
SLIM_FS_MASK 0x00003fff
SLIM_FS_RESET 0000000000
SLIM_FS_WIDTH 14
SLIM_MC_IN_CON 0x7e210100:RW
SLIM_MC_IN_CON_MASK 0x00000f1d
SLIM_MC_IN_CON_RESET 0000000000
SLIM_MC_IN_CON_WIDTH 12
SLIM_MC_IN_STAT 0x7e210104:RW
SLIM_MC_IN_STAT_MASK 0x0000000f
SLIM_MC_IN_STAT_RESET 0000000000
SLIM_MC_IN_STAT_WIDTH 4
SLIM_MC_OUT_CON 0x7e210120:RW
SLIM_MC_OUT_CON_MASK 0x00000048
SLIM_MC_OUT_CON_RESET 0000000000
SLIM_MC_OUT_CON_WIDTH 7
SLIM_MC_OUT_STAT 0x7e210124:RW
SLIM_MC_OUT_STAT_MASK 0x00000008
SLIM_MC_OUT_STAT_RESET 0000000000
SLIM_MC_OUT_STAT_WIDTH 4
SLIM_STAT 0x7e210008:RW
SLIM_STAT_MASK 0x03ffffff
SLIM_STAT_RESET 0000000000
SLIM_STAT_WIDTH 26
SMI_A 0x7e600008:RW
SMI_A_ADDR_BITS 5:0
SMI_A_ADDR_CLR 0xffffffc0
SMI_A_ADDR_LSB 0
SMI_A_ADDR_MSB 5
SMI_A_ADDR_SET 0x0000003f
SMI_A_DEVICE_BITS 9:8
SMI_A_DEVICE_CLR 0xfffffcff
SMI_A_DEVICE_LSB 8
SMI_A_DEVICE_MSB 9
SMI_A_DEVICE_SET 0x00000300
SMI_A_MASK 0x0000033f
SMI_APB_ID 0x534d4958
SMI_A_RESET 0000000000
SMIA SMIA
SMI_A_WIDTH 10
SMI_BASE 0x7e600000
SMI_CS 0x7e600000:RW
SMI_CS_ACTIVE_BITS 2:2
SMI_CS_ACTIVE_CLR 0xfffffffb
SMI_CS_ACTIVE_LSB 2
SMI_CS_ACTIVE_MSB 2
SMI_CS_ACTIVE_RESET 0x0
SMI_CS_ACTIVE_SET 0x00000004
SMI_CS_AFERR_BITS 25:25
